sku,description,brand,upc,unit_weight,price,classification,notes,
ISC-1312.010,IS CLINICAL- YOUTH COMPLEX 10 G E NET WT. 0.35 OZ.,IS CLINICAL,ISC1312.010,9.9999,30,SKINCARE,,
ISC-1312.030,IS CLINICAL- YOUTH COMPLEX 30 G E NET WT. 1.0 OZ.,IS CLINICAL,817244010630,9.9999,155,SKINCARE,,
ISC-1312.037,IS CLINICAL- YOUTH COMPLEX 37 G E NET WT. 1.3 OZ.,IS CLINICAL,81724401000,9.9999,74,SKINCARE,,
ISC-1313.010,IS CLINICAL- WHITE LIGHTENING COMPLEX 10 G E NET WT. 0.35 OZ.,IS CLINICAL,817244010289,9.9999,27,SKINCARE,,
ISC-1313.030,IS CLINICAL- WHITE LIGHTENING COMPLEX 1OZ 30G,IS CLINICAL,817244010685,0.29,148,SKINCARE,,
ISC-1313.037,IS CLINICAL- WHITE LIGHTENING COMPLEX 37 G E NET WT. 1.3 OZ.?,IS CLINICAL,817244010272,9.9999,65,SKINCARE,,
ISC-1314.015,IS CLINICAL-YOUTH EYE COMPLEX 15 GR/ 0.5 OZ (CO:-MADE IN USA),IS CLINICAL,817244010449,9.9999,110,SKINCARE,,
ISC-1315.001.20PK,IS CLINICAL- YOUTH EYE COMPLEX 1 GE NET WT0.03 OZ (20 PACK),IS CLINICAL,131500120pk,9.9999,30,SKINCARE,,
ISC-1315.015,IS CLINICAL- YOUTH EYE COMPLEX 15 G E NET WT. 0.5 OZ.,IS CLINICAL,817244010449,9.9999,110,SKINCARE,,
ISC-1316.050,IS CLINICAL-YOUTH INTENSIVE CREME 50 GR/1.7 OZ (CO:-MADE IN USA),IS CLINICAL,817244010661,0.802,235,SKINCARE,,
ISC-1316.1,IS CLINICAL-YOUTH INTENSIVE CREME 100 ML/3.5 OZ (CO:-MADE IN USA),IS CLINICAL,817244011170,0.2,385,SKINCARE,,
ISC-1320.SET,IS CLINICAL-LIP DUO LIP POLISH YOUTH LIP ELIXIR (MADE IN USA),IS CLINICAL,817244011224,,90,SKINCARE,,
ISC-1321.02,IS CLINICAL-LIP POLISH 15 GR/0.5 OZ (CO:-MADE IN USA),IS CLINICAL,817244011194,0.03,38,SKINCARE,,
ISC-1351.100,IS CLINICAL-EXTREME PROTECT SPF30 3.5OZ/100GR,IS CLINICAL,817244010937,,80,SKINCARE,,
ISC-1361.100,IS CLINICAL- ECLIPSE SPF 50+ 100GR/3.5 OZ,IS CLINICAL,817244010937,0.218,48,SKINCARE,,
ISC-1362.100,IS CLINICAL- ECLIPSE SPF 50+ PERFECTVTINT BEIGE  100GR/3.5 OZ,IS CLINICAL,817244010920,0.218,48,SKINCARE,,
ISC-1431.180,IS CLINICAL- BODY COMPLEX 180 G E NET WT. 6 OZ.,IS CLINICAL,817244010227,0.562,75,SKINCARE,,
ISC-1501.015,IS CLINICAL  INTENSIVE RESURFACING MASQUE 15 G/0.5 OZ,IS CLINICAL,NO UPC,9.9999,,SKINCARE,,
ISC-1501.120,IS CLINICAL- RESURFACING MASQUE (PUMPKIN) 120 G E NET WT. 4 OZ. (PRO),IS CLINICAL,ISC1501.120,9.9999,90,SKINCARE,,
ISC-1502.120,IS CLINICAL- REJUVENATING MASQUE (MINT) 120 G E NET WT. 4 OZ. (PRO),IS CLINICAL,ISC1502.120,9.9999,,SKINCARE,,
ISC-1504.050,IS CLINICAL- HYDRA INTENSE COOLING MASK 1.7 OZ 50ML,IS CLINICAL,817244010624,9.9999,,SKINCARE,,
ISC-1504.12,IS CLINICAL-HYDRA-INTENSIVE COOLING MASQUE 120 GR/4 OZ (CO:-MADE IN USA),IS CLINICAL,817244010869,0.25,90,SKINCARE,,
ISC-1504.120,IS CLINICAL-HYDRA INTENSIVE COOLING MASQUE 120 G/4 OZ (MADE IN USA),IS CLINICAL,817244010869,9.9999,90,SKINCARE,,
ISC-1504.240,IS CLINICAL HYDRA INTENSIVE COOLING MASQUE 240 G/8 OZ,IS CLINICAL,NO UPC,9.9999,,SKINCARE,,
ISC-1701.002.20PK,IS CLINICAL- CLEANSING COMPLEX   2 ML E 0.06 FL. OZ. PACKET (20 PACK),IS CLINICAL,17010021244,9.9999,,SKINCARE,,
ISC-1701.060,IS CLINICAL- CLEANSING COMPLEX 60 ML E 2 FL. OZ.,IS CLINICAL,817244010241,0.196,25,SKINCARE,,
ISC-1701.180,IS CLINICAL-CLEANSING COMPLEX 180 ML/6 OZ(CO:-MADE IN USA),IS CLINICAL,817244010234,0.562,45,SKINCARE,,
ISC-1701.180-D,IS CLINICAL-CLEANSING COMPLEX 180 ML/6 OZ(CO:-MADE IN USA),IS CLINICAL,817244010234,0.562,45,SKINCARE,,
ISC-1701.480,IS CLINICAL- CLEANSING COMPLEX 480 ML E 16 FL. OZ.,IS CLINICAL,ISC1701.480,1.158,,SKINCARE,,
ISC-1702.075,IS CLINICAL-COPPER FIRMING MIST 75 ML/2.5 OZ (PROFESSIONAL)(CO:-MADE IN USA),IS CLINICAL,817244010876,0.156,40,SKINCARE,,
ISC-1801.060,IS CLINICAL-SHEALD RECOVERY BALM 60 GR/2 OZ (CO:-MADE IN USA),IS CLINICAL,817244011279,9.9999,75,SKINCARE,,
ISC-1803.060,IS CLINICAL-SHEALD RECOVERY BALM 60 GR/2 OZ,IS CLINICAL,817244010531,0.1,75,SKINCARE,,
ISC-2606.100.6PK,IS CLINICAL- EXTREME PROTECT SPF 30  100 G E NET WT. 3.5 OZ.,IS CLINICAL,NO UPC,9.9999,80,SKINCARE,,
ISC-4010.098,IS CLINICAL- SUPER SERUM ADVANCE+ 30ml / 1 OZ (CO:- MADE IN USA),IS CLINICAL,81724401009,0.06,158,,,
ISC-6003.KIT BOX,IS CLINICAL-PURE CLARITY  COLLECTION (IT INCLUDES (CLEANSING COMPLEX 180 ML/6 OZ(AM/PM)/ACTIVE SERUM(PM) 15 ML/0.5 OZ/HYDRA-COOL SERUM 15 ML/0.5 OZ(AM/PM)/ECLIPSE SPF 50+ 100 GR/3.5 OZ) (CO:-MADE IN USA),IS CLINICAL,817244010548,0.6,185,SKINCARE,,
ISC-6008.KIT BOX,"IS CLINICAL-PURE CARE COLLECTION POST-PROCEDURE HOME REGIMEN(ECLIPSE SPF 50+ SUNSCREEN CREME(2) 10 GR,HYDRA-COOL SERUM 3.75 ML/0.12 OZ,PRO-HEAL SERUM 3.75 ML/0.12 OZ,SHEALD RECOVERY BALM 60GR/2 OZ,CLEANSING COMPLEX 60 ML,2 OZ)",IS CLINICAL,817244010548,0.2,95,SKINCARE,,
ISC-COLD PACK,IS CLINICAL- COLD PACK,IS CLINICAL,NO UPC,0.18,,SKINCARE,,
ISC1306.050,IS CLINICAL-NECK PERFECT COMPLEX 50 GR/1.7 OZ (CO:-MADE IN USA),IS CLINICAL,NO UPC,0.106,105,SKINCARE,,
ISCLINICAL-1302.180,IS CLINICAL- CREAM CLEANSER 180 ML E 6 FL. OZ.,IS CLINICAL,NO UPC,9.9999,,SKINCARE,,
ISCLINICAL-ECLIPSE,IS CLINICAL- ECLIPSE SPF 50+ 100GR E NET WT. 3.5 OZ,IS CLINICAL,817244010920,9.9999,48,SKINCARE,,
ISSEY MIYAKE-010782,ISSEY MIYAKE-COFFRET A DROP D'ISSEY EDP SPRAY FOR WOMEN 50 ML/1.7 OZ+HAND CREAM 2X50 ML(CO:-MADE IN FRANCE),ISSEY MIYAKE,3423222010782,,91,EDP PERFUMES,,
ISSEY MIYAKE-010782-D,ISSEY MIYAKE-COFFRET A DROP D'ISSEY EDP SPRAY FOR WOMEN 50 ML/1.7 OZ+HAND CREAM 2X50 ML(CO:-MADE IN FRANCE),ISSEY MIYAKE,3423222010782,,91,EDP PERFUMES,,
ISSEY MIYAKE-311365,ISSEY MIYAKE-MEN/ISSEY MIYAKE EDT SPRAY FOR MEN 125 ML/4.2 OZ (CO:- MADE IN FRANCE),ISSEY MIYAKE,3423470311365,0.2,108,,,
ISSEY MIYAKE-839452,ISSEY MIYAKE L EAY DISSEY TRAVELLERS EXCLUSIVE ( MOISTURIZING BODY CREAM 75 ML/2.6 OZ AND EDT 100 ML/3.4 OZ),ISSEY MIYAKE,3423474839452,9.9999,,SKINCARE,,
ISSEYMIYAKE-300161,ISSEY MIYAKE L'EAU D'ISSEY EDT WOMEN 100ML/3.3 OZ (CO:- MADE IN FRANCE),ISSEY MIYAKE,3423470300161,9.9999,118,EDT PERFUMES,,
ISSEYMIYAKE-311365,ISSEY MIYAKE L'EAU D'ISSEY EDT 125 ML/4.2 OZ,ISSEY MIYAKE,3423470311365,9.9999,102,EDT PERFUMES,,
ISSEYMIYAKE-311365-D,ISSEY MIYAKE L'EAU D'ISSEY EDT 125 ML/4.2 OZ,ISSEY MIYAKE,3423470311365,0.27,102,EDT PERFUMES,,
ISSEYMIYAKE-485448,ISSEY MIYAKE L'EAU D'ISSEY POUR HOMME EDT 200 ML/6.7 OZ FOR MEN,ISSEY MIYAKE,3423470485448,9.9999,170,EDT PERFUMES,,
IT S A 10-000181,IT S A 10-MIRACLE LEAVE-IN PRODUCT SPRAY HAIRCARE 59.1ML/2 OZ (CO:- MADE IN USA),IT S A 10,898571000181,0.125,13,HAIRCARE,,
IT S A 10-000198,IT S A 10-MIRACLE LEAVE-IN PRODUCT 120ML/4 OZ (CO:-MADE IN USA),IT S A 10,898571000198,0.25,21,HAIRCARE,,
IT S A 10-000198-D,IT S A 10-MIRACLE LEAVE-IN PRODUCT 120ML/4 OZ (CO:-MADE IN USA),IT S A 10,898571000198,0.25,21,HAIRCARE,,
IT S A 10-000204,IT S A 10-MIRACLE HAIR MASK 240 ML/8 OZ (CO:- MADE IN USA),IT S A 10,898571000204,0.5,36,HAIRCARE,,
IT S A 10-000211,IT S A 10-MIRACLE LEAVE IN PRODUCT 297ML/10OZ (CO:- MADE IN USA),IT S A 10,898571000211,0.62,40,HAIRCARE,,
IT S A 10-000228,IT S A 10-MIRACLE MOISTURE SHAMPOO 295.7 ML/10 OZ (CO:-MADE IN USA),IT S A 10,898571000228,0.62,25,HAIRCARE,,
IT S A 10-000235,IT S A 10-MIRACLE HAIR MASK 517.5 ML/17.5 OZ,IT S A 10,898571000235,1.09,55,HAIRCARE,,
IT S A 10-000242,IT S A 10-MIRACLE SHINE SPRAY 118ML/4 OZ,IT S A 10,898571000242,0.25,22,HAIRCARE,,
IT S A 10-000259,IT S A 10-MIRACLE DAILY CONDITIONER 10 OZ/295.7 ML (CO:-MADE IN USA),IT S A 10,898571000259,0.62,26,HAIRCARE,,
IT S A 10-000266,IT S A 10-MIRACLE STYLING SERUM (ALCOHOL FREE) 118M/4 OZ (CO:- MADE IN USA),IT S A 10,898571000266,0.25,33,HAIRCARE,,
IT S A 10-000273,IT S A 10-MIRACLE FIRM HOLD GEL 148ML/5 OZ,IT S A 10,898571000273,0.31,17,HAIRCARE,,
IT S A 10-000280,IT S A 10-MIRACLE TEXTURE FIBER 88.72 ML/3 OZ,IT S A 10,898571000280,0.18,22,HAIRCARE,,
IT S A 10-000297,IT S A 10-MIRACLE MOISTURE SHAMPOO 1LR/33.8 OZ (CO:- MADE IN USA),IT S A 10,898571000297,2.11,51,HAIRCARE,,
IT S A 10-000303,IT S A 10-MIRACLE DAILY CONDITIONER 1L/33.8 OZ (CO:- MADE IN USA),IT S A 10,898571000303,2.11,55,HAIRCARE,,
IT S A 10-000310,IT S A 10-MIRACLE LEAVE-IN PLUS KERATIN 120ML/4 OZ (CO:-MADE IN USA),IT S A 10,898571000310,0.25,23,HAIRCARE,,
IT S A 10-000310-D,IT S A 10-MIRACLE LEAVE-IN PLUS KERATIN 120ML/4 OZ-MADE IN USA,IT S A 10,898571000310,0.62,23,HAIRCARE,,
IT S A 10-000327,IT S A 10-MIRACLE FINISHING SPRAY 333 ML/10 OZ (CO:- MADE IN USA),IT S A 10,898571000327,0.62,21,HAIRCARE,,
IT S A 10-000341,IT S A 10-MIRCACLE STYLING MOUSSE 9 OZ (CO:- MADE IN USA),IT S A 10,898571000341,0.56,19,HAIRCARE,,
IT S A 10-000341-D,IT S A 10-MIRCACLE STYLING MOUSSE 9 OZ (CO:- MADE IN USA),,898571000341,,19,HAIRCARE,,
IT S A 10-000358,IT S A 10-MIRACLE STYLING CREAM 5OZ,IT S A 10,898571000358,0.31,,HAIRCARE,,
IT S A 10-000365,IT S A 10-MIRACLE LEAVE-IN PLUS KERATIN 297.5ML/10 OZ (CO:- MADE IN USA),IT S A 10,898571000365,0.62,45,HAIRCARE,,
IT S A 10-000372,IT S A 10-MIRACLE SHAMPOO PLUS KERATIN 295.7ML/10 OZ (CO:- MADE IN USA),IT S A 10,898571000372,0.625,25,HAIRCARE,,
IT S A 10-000389,IT S A 10-MIRACLE DEEP CONDITIONER PLUS KERATIN  DEEP 148 ML/5 OZ (CO:-MADE IN USA),IT S A 10,898571000389,0.31,26,HAIRCARE,,
IT S A 10-000389-D,IT S A 10-MIRACLE PLUSKERATIN  DEEP CONDITIONER 148 ML/5 OZ-MADE IN USA,IT S A 10,898571000389,0.31,26,HAIRCARE,,
IT S A 10-000402,IT S A 10-MIRACLE LEAVE IN KERATIN FOR UNISEX SPRAY 59.1 ML/2 OZ (CO:- MADE IN USA),IT S A 10,898571000402,0.125,16,HAIRCARE,,
IT S A 10-000419,IT S A 10-MIRACLE VOLUMIZING SHAMPOO 295.7ML/10 OZ (CO:-MADE IN USA),IT S A 10,898571000419,0.625,25,HAIRCARE,,
IT S A 10-000426,IT S A 10-MIRACLE BLOWDRY VOLUMIZER 6 OZ/200 ML (CO:-MADE IN USA),IT S A 10,898571000426,0.378,21,HAIRCARE,,
IT S A 10-000433,IT S A 10-MIRACLE LEAVE-IN LITE 120ML/4 OZ (CO:- MADE IN USA),IT S A 10,898571000433,0.25,21,HAIRCARE,,
IT S A 10-000457,IT S A 10-MIRACLE LEAVE-IN FOR BLONDES 120ML/4 OZ (CO:-MADE IN USA),IT S A 10,898571000457,0.25,21,HAIRCARE,,
IT S A 10-000457-D,IT S A 10-MIRACLE LEAVE-IN BLONDES 120ML/4 OZ (CO:-MADE IN USA),IT S A 10,898571000457,,21,HAIRCARE,,
IT S A 10-000464,IT S A 10-MIRACLE SHAMPOO PLUS KERATIN 1L / 33.8 OZ  (CO:- MADE IN USA),IT S A 10,898571000464,,55,HAIRCARE,,
IT S A 10-000471,IT S A 10-MIRACLE DEEP CONDITIONER PLUS KERATIN 517.5 ML/17.5 OZ (CO:- MADE IN USA),IT S A 10,898571000471,1.09,65,HAIRCARE,,
IT S A 10-000488,IT S A 10-MIRACLE PLUS KERATIN LEAVE IN CONDITIONER 3.4 OZ/100 ML,IT S A 10,898571000488,0.21,23,HAIRCARE,,
IT S A 10-000495,IT S A 10-MIRACLE SILK EXPRESS SHAMPOO 295.7 ML/10 OZ (CO:- MADE IN USA),IT S A 10,898571000495,0.625,25,HAIRCARE,,
IT S A 10-000501,IT S A 10-SKIL EXPRESS MIRACLE SILK CONDITIONER 148ML/5 OZ (CO:-MADE IN USA),IT S A 10,898571000501,0.31,26,HAIRCARE,,
IT S A 10-000518,IT S A 10-MIRACLE SILK SMOOTHING BALM 148ML/5 OZ (CO:- MADE IN USA),IT S A 10,898571000518,0.31,22,HAIRCARE,,
IT S A 10-000525,IT S A 10-MIRACLE SUPER HOLD FINISHING HAIR SPRAY  PLUS KERATIN 333ML/11 OZ,IT S A 10,898571000525,0.68,21,HAIRCARE,,
IT S A 10-000532,IT S A 10-MIRACLE DRY SHAMPOO &CONDITIONER IN ONE STYLIN COLLECTION 200 ML/6 OZ,IT S A 10,NO UPC,0.37,,HAIRCARE,,
IT S A 10-000556,IT S A 10-MIRACLE LEAVE IN LITE 2 OZ/59.1 ML (CO:- MADE IN USA),IT S A 10,898571000556,0.12,13,HAIRCARE,,
IT S A 10-000563,IT S A 10-MIRACLE LEAVE-IN LITE HAIR SPRAY 300 ML/10 OZ(CO:- MADE IN USA),IT S A 10,898571000563,0.6,40,HAIRCARE,,
IT S A 10-000563-D,IT S A 10-MIRACLE LEAVE-IN LITE HAIR SPRAY 300 ML/10 OZ(CO:- MADE IN USA),IT S A 10,898571000563,0.6,40,HAIRCARE,,
IT S A 10-000570,IT S A 10-MIRACLE DRY OIL SPRAY PLUS KERATIN 5 OZ/161 ML,IT S A 10,898571000570,0.31,,HAIRCARE,,
IT S A 10-000587,IT S A 10-FIVE MINUTE HAIR REPAIR FOR BLONDES 148ML / 5 OZ (CO:- MADE IN USA),IT S A 10,898571000587,,22,HAIRCARE,,
IT S A 10-000600,IT S A 10-SILK EXPRESS MIRACLE SHMAPOO NO ADDED SULFATES 1L/33.8 OZ,IT S A 10,898571000600,2.11,55,HAIRCARE,,
IT S A 10-000624,IT S A 10-SILK EXPRESS MIRACLE SILK LEAVE-IN SPRAY HAIRCARE 120ML/4 OZ (CO:- MADE IN USA),IT S A 10,898571000624,0.25,26,HAIRCARE,,
IT S A 10-000648,IT S A 10-SILK EXPRESS MIRACLE SILK LEAVE -IN 2 OZ/59.1 ML (CO:- MADE IN USA),IT S A 10,898571000648,0.12,16,HAIRCARE,,
IT S A 10-000662,IT S A 10-SILK EXPRESS MIRACLE SILK LEAVE IN 295.7 ML/10 OZ (CO:- MADE IN USA),IT S A 10,898571000662,0.62,47,HAIRCARE,,
IT S A 10-000730,IT S A 10-MIRACLE STLING POTION 133ML/4.5 OZ-MADE IN USA,IT S A 10,898271000730,0.28,22,HAIRCARE,,
IT S A 10-000815,IT S A 10-MIRACLE REPAIR DAILY CONDITIONER 295.7ML/10 OZ,IT S A 10,898571000815,0.625,28,HAIRCARE,,
IT S A 10-000822,IT S A 10-MIRACLE REPAIR SHAMPOO 10 OZ,IT S A 10,898571000822,,27,HAIRCARE,,
IT S A 10-000846,IT S A 10-MIRACLE INSTANT REPAIR LEAVE-IN 120ML/4 OZ,IT S A 10,898571000846,0.25,26,HAIRCARE,,
IT S A 10-000853,IT S A 10-MIRACLE REPAR HAIR MASK 8 OZ,IT S A 10,898571000853,0.5,40,HAIRCARE,,
IT S A 10-000891,"IT S A 10-TRULY MIRACLE HAIR CARE TRAVEL BAG(DAILY CONDITIONER 59.1ML/2 OZ,MIRACLE LEAVE-IN PRODUCT 59.1 ML/2 OZ,MOISTURE SHAMPOO 59.1 ML/2 OZ)",IT S A 10,898571000891,0.37,,HAIRCARE,,
IT S A 10-000938,IT S A 10-HE'S A 10 MIRACLE PLIABLE PASTE 59.1 ML/2 OZ,IT S A 10,NO UPC,0.62,19,HAIRCARE,,
IT S A 10-000945,IT S A 10-MIRACLE DEFINING GEL 148ML/5 OZ,IT S A 10,898571000945,0.31,19,HAIRCARE,,
IT S A 10-000990,IT S A 10-MIRACLE SHAMPOO PLUS KERATIN 59.1 ML / 2 OZ (CO:- MADE IN USA),IT S A 10,898571000990,,13,HAIRCARE,,
IT S A 10-001003,IT S A 10-MIRACLE DEEP CONDITIONER PLUS KERATIN 2 OZ (CO:- MADE IN USA),IT S A 10,898571001003,0.12,13,HAIRCARE,,
IT S A 10-001195,IT S A 10-MIRACLE DEFRIZZING CURL CREAM 4 OZ/118 ML,IT S A 10,898571001195,0.25,25,HAIRCARE,,
IT S A 10-001218,IT S A 10-MIRACLE BRIGHTENING SHAMPOO FOR BLONDES 10OZ/295.7 ML (CO:- MADE IN USA),IT S A 10,898571001218,0.62,25,HAIRCARE,,
IT S A 10-001294,IT S A 10-MIRACLE BLOW DRY GLOSSING GLAZE CONDITIONER 10 OZ/295.7 ML,IT S A 10,898571001294,0.62,28,HAIRCARE,,
IT S A 10-001379,IT S A 10-BLOW DRY MIRACLE TEXTURE SPRAY 8 OZ/283 ML,IT S A 10,898571001379,0.5,26,HAIRCARE,,
IT S A 10-001508,IT S A 10-MIRACLE GLOSSING LEAVE-IN 120ML/4 OZ,IT S A 10,898571001508,0.25,26,HAIRCARE,,
IT S A 10-001546,IT S A 10-MIRACLE LEAVE-IN PRODUCT59.1ML/2 OZ-MADE IN USA,IT S A 10,898571001546,0.62,13,HAIRCARE,,
IT'S A 10-001324,IT'S A 10-MIRACLE LEAVE-IN FOR BLONDES 59.1ML/2FLOZ,,898571001324,,,,,
IT'S A 10-001546,"IT'S A 10-MIRACLE LEAVE-IN PRODUCT,LIMITED EDITION 59.1ML/2FLOZ",,898571001324,,,,,
JAN MARINI-010010,JAN MARINI-AGE INTERVENTION EYE CREAM 0.5 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010010,0.031,80,SKINCARE,,
JAN MARINI-010027,"JAN MARINI-AGE INTERVENTION REGENERATION BOOSTER ,1 OZ(CO:-MADE IN USA)",JAN MARINI,814924010027,0.06,225,SKINCARE,,
JAN MARINI-010065,JAN MARINI-AGE INVENTION PEPTIDE EXTREME FACE LOTION STEP 4 30 ML/1 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010065,0.6,120,SKINCARE,,
JAN MARINI-010096,JAN MARINI-AGE INTERVENTION FACE CREAM 30 ML/1 OZ (12EA/CS)(12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010096,0.06,120,SKINCARE,,
JAN MARINI-010164,JAN MARINI-ANTIOX DAILY FACE PROTECTANT  SPF 33  SUN KISSED NEUTRAL (12 EA/PC)(12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010164,,57,SKINCARE,,
JAN MARINI-010225,JAN MARINI-BIOGLYCOLIC FACE CLEANSER 8 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010225,0.5,46,SKINCARE,,
JAN MARINI-010294,JAN MARINI-BIOGLYCOLIC OILY SKIN CLEANSING GEL 8 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010294,0.5,46,SKINCARE,,
JAN MARINI-010324,JAN MARINI-BIOGLYCOLIC FACE CREAM 57 GR/2 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010324,0.12,105,SKINCARE,,
JAN MARINI-010324-D,JAN MARINI-BIOGLYCOLIC FACE CREAM 57 GR/2 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010324,0.12,105,SKINCARE,,
JAN MARINI-010409,JAN MARINI-BIOGLYCOLIC BIOCLEAR FACE CREAM 1 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010409,0.06,90,SKINCARE,,
JAN MARINI-010409-D,JAN MARINI-BIOGLYCOLIC BIOCLEAR FACE CREAM 1 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010409,,90,SKINCARE,,
JAN MARINI-010423,JAN MARINI-BIOCLEAR FACE LOTION 30 ML/1 OZ (12 EA/CS) (CO:-MADE IN USA),JAN MARINI,814924010423,0.06,90,SKINCARE,,
JAN MARINI-010423-D,JAN MARINI-BIOCLEAR FACE LOTION 30 ML/1 OZ (12 EA/CS) (CO:-MADE IN USA),JAN MARINI,814924010423,0.06,90,SKINCARE,,
JAN MARINI-010492,JAN MARINI-C-ESTA FACE SERUM 1 OZ (12 EA/PC) (CO:-MADE IN USA),JAN MARINI,814924010492,0.06,125,SKINCARE,,
JAN MARINI-010492-D,JAN MARINI-C-ESTA FACE SERUM 1 OZ (12 EA/PC) (CO:-MADE IN USA),JAN MARINI,814924010492,0.06,125,SKINCARE,,
JAN MARINI-010515,JAN MARINI-C-ESTA FACE CREAM STEP 2 28 GR/1 OZ (12 EA/PC) (12EA/CS) (CO:-MADE IN USA),JAN MARINI,814924010515,0.6,125,SKINCARE,,
JAN MARINI-010553,JAN MARINI-C-ESTA CLEANSING GEL 8 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010553,0.5,46,SKINCARE,,
JAN MARINI-010560,JAN MARINI-C-ESTA EYE REPAIR CONCENTRATE EYE CREAM 14 GR/0.5 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010560,0.03,80,SKINCARE,,
JAN MARINI-010638,JAN MARINI-C-ESTA FACE SERUM OIL CONTROL STEP 2 30 ML/1 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010638,0.6,125,SKINCARE,,
JAN MARINI-010737,JAN MARINI-ANTIOXIDANT DAILY FACE PROTECTANT BROAD SPECTRUM SPF 33 227GR/8 OZ (CO:-MADE IN USA),JAN MARINI,814924010737,,57,SKINCARE,,
JAN MARINI-010737-D,JAN MARINI-ANTIOXIDANT DAILY FACE PROTECTANT BROAD SPECTRUM SPF 33 227GR/8 OZ (CO:-MADE IN USA),JAN MARINI,814924010737,,57,SKINCARE,,
JAN MARINI-010751,JAN MARINI-RESURFACING GEL EXFOLIATOR 8 OZ (CO:-MADE IN USA),JAN MARINI,814924010751,,70,SKINCARE,,
JAN MARINI-010768,JAN MARINI-JUVENECK NECK CREAM 57 GR/2 OZ (6 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010768,0.12,100,SKINCARE,,
JAN MARINI-010799,JAN MARINI-PREPPING SOLUTION  8OZ (CO:-MADE IN USA),JAN MARINI,814924010799,0.5,45,SKINCARE,,
JAN MARINI-010799-D,JAN MARINI-PREPPING SOLUTION  8OZ (CO:-MADE IN USA),JAN MARINI,814924010799,,,SKINCARE,,
JAN MARINI-010980,JAN MARINI-CLEAN ZYME PAPAYA  FACE CLEANSER 4 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010980,0.25,36,SKINCARE,,
JAN MARINI-010997,JAN MARINI-SKIN ZYME PAPAYA MASK 2 OZ (12 EA/PC) (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924010997,0.125,80,SKINCARE,,
JAN MARINI-011093,"JAN MARINI-BENZOYL PEROXIDE WASH  2.5% ,8 OZ (12 EA/PC)(CO:-MADE IN USA)",JAN MARINI,814924011093,0.5,53,SKINCARE,,
JAN MARINI-011093-D,"JAN MARINI-BENZOYL PEROXIDE WASH  2.5% ,8OZ (12 EA/PC)(CO:-MADE IN USA)",JAN MARINI,814924011093,0.5,53,SKINCARE,,
JAN MARINI-011109,JAN MARINI-BENZOYL PEROXIDE  5% 4 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924011109,0.25,53,SKINCARE,,
JAN MARINI-011109-D,JAN MARINI-BENZOYL PEROXIDE  5% 4 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924011109,,53,SKINCARE,,
JAN MARINI-011109-X,JAN MARINI-BENZOYL PEROXIDE  5% 4 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924011109,,53,SKINCARE,,
JAN MARINI-011116,JAN MARINI-BENZOYL PEROXIDE 10% 4 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924011116,0.25,53,SKINCARE,,
JAN MARINI-011246,JAN MARINI-TRANSFORMATION FACE SERUM STEP 4 30 ML/1 OZ (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924011246,0.6,120,SKINCARE,,
JAN MARINI-011246-D,JAN MARINI-TRANSFORMATION FACE SERUM STEP 4 30 ML/1 OZ (12 EA/PC) (CO:-MADE IN USA),JAN MARINI,814924011246,,120,SKINCARE,,
JAN MARINI-011260,JAN MARINI-TRANSFORMATION FACE CREAM 1 OZ (12 EA/PC) (12 EA/PC)(CO:-MADE IN USA),JAN MARINI,814924011260,0.06,120,SKINCARE,,
JAN MARINI-011284,"JAN MARINI-TRANSFORMATION EYE CREAM,0.5 OZ (12 EA/PC)(CO:-MADE IN USA)",JAN MARINI,814924011284,0.031,80,SKINCARE,,
JAN MARINI-011307,"JAN MARINI-SKIN CARE MANAGEMENT SYSTEM (CLEANSE 237 ML/8 OZ,REJUVENATE 30 ML/1 OZ,RESURFACE 30 ML/1 OZ,HYDRATE 28 GR/1 OZ,PROTECT 57 GR/2 OZ) (12EA/CS) (CO:-MADE IN USA)",JAN MARINI,814924011307,0.81,325,SKINCARE,,
